imdb_title_id,companies
118557,Leucadia Film Corporation
118564,JVC Entertainment Networks
118565,
118566,Elysian Dreams
118570,Walt Disney Pictures
118571,Columbia Pictures
118576,Alfa Film
118577,Cinergi Pictures Entertainment
118578,Tips Films Pvt. Ltd.
118579,Cinetofon
118583,Brandywine Productions
118586,Baldini Pictures
118588,M&B FILM3 BV
118589,Twentieth Century Fox
118590,Pinkplot Productions
118591,Eastern Bright Motion Picture
118594,Mystique Films Inc.
118600,World International Network (WIN)
118601,Orion Pictures
118603,Destiny Entertainment
118604,Hollywood Pictures
118607,DreamWorks
118608,Dream Entertainment
118610,
118612,Gaumont
118614,Cascade Films
118615,Cinema Line Film Corporation
118616,Red Hat Productions
118617,Twentieth Century Fox
118621,Magnolia Mae Films
118623,Icon Entertainment International
118631,EGM Film International
118632,Butcher's Run Films
118633,Senator Film Produktion
118635,Sacher Film
118636,Phoenix Pictures
118644,Les Productions Lazennec
118646,Filmproduktion Janus
118647,Triumph Films
118648,Miracle Pictures
118652,Tse Tse Fly Productions
118653,Lichtblick Film- und Fernsehproduktion (I)
118654,Lata Films
118655,Capella International
118660,Tips Cassettes & Records Co.
118661,Warner Bros.
118663,New Line Cinema
118664,Allegro Film Productions VI
118665,Crystal Sky Worldwide
118668,PFG Entertainment
118670,Largo Entertainment
118671,Davis Entertainment Classics
118673,Tips Industries
118674,
118675,Space Films
118678,Bavaria Entertainment
118680,Sapna Arts
118682,Bavaria Film
118683,Per Holst Filmproduktion
118685,Canal+
118686,Showcareer Limited Production
118687,Fábrica de Imagens
118688,Warner Bros.
118689,Polygram Filmed Entertainment
118691,High School Sweethearts
118694,Block 2 Pictures
118696,Cinetel Films
118698,Channel Four Films
118700,High Speed Films Paris
118702,Motion Picture Corporation of America (MPCA)
118705,View Askew Productions
118708,3 Arts Entertainment
118710,i4i Productions
118713,Left of Center Productions
118715,Polygram Filmed Entertainment
118717,Magic Box Motion Pictures
118719,Cine Excel Entertainment
118720,PM Entertainment Group
118724,
118727,Apostle
118730,
118732,Concorde-New Horizons
118734,Cipa
118735,Australian Film Finance Corporation (AFFC)
118736,HSX Films
118739,AnARcHy 101 Productions
118743,Ark Pictures
118744,TriStar Pictures
118745,Media of Medias
118747,Universal Pictures
118748,Imperial Entertainment
118749,New Line Cinema
118750,Columbia Pictures
118751,J.P. Films
118752,Concorde-New Horizons
118755,Polygram Filmed Entertainment
118756,Alicéléo
118757,Canal+
118760,Universal Pictures
118762,Strand Releasing
118763,Alliance Communications Corporation
118766,Prophecy Pictures Ltd.
118767,CTB Film Company
118768,Jeremy Thomas Productions
118771,Dino De Laurentiis Company
118772,Greenlight Productions
118774,Barentsfilm AS
118777,Camelot Pélis S.L.
118778,BBC Films
118780,Village Art
118782,Norstar Entertainment
118783,Rosefunk Pictures
118785,Atlas Filmselskabet A/S
118787,Jim Henson Pictures
118788,Enrique Cerezo Producciones Cinematográficas S.A.
118789,Cinépix Film Properties (CFP)
118798,Twentieth Century Fox
118799,Melampo Cinematografica
118801,Impact Pictures
118804,Geffen Pictures
118805,Caro-Line Production
118806,
118818,Channel Four Films
118819,El Deseo
118822,Ayuntamiento de Zaragoza
118823,Centre National de la Cinématographie (CNC)
118826,Working Dog
118827,
118828,Norstar Entertainment
118829,David Kirschner Productions
118834,Téléma
118836,101st Street Films
118840,Mercury Films
118842,Too Askew Prod. Inc.
118843,CiBy 2000
118845,Block 2 Pictures
118849,Kanun parvaresh fekri
118851,Canal+
118852,Chal Productions
118854,F.R.P.
118859,Largo Entertainment
118863,Fade In Films
118864,Millennium Films
118865,Ellipse Animation
118866,Goldcrest Films International
118870,Baumgarten-Prophet Entertainment
118873,Baby Shark Inc.
118876,Koba Films
118877,Artear
118879,Max Films Productions
118880,Touchstone Pictures
118882,Hotwire Productions
118883,Warner Bros.
118884,Warner Bros.
118886,EGM Film International
118887,Miramax
118889,Max Films Productions
118892,Regency Enterprises
118893,Toasted Films
118894,Fox Searchlight Pictures
118895,Canal+ Productions
118898,Barbara Gladstone Gallery
118900,Orion Pictures
118901,ASQA Film Partnership
118903,Shar Visions
118904,Concorde-New Horizons
118905,Agresti Films
118906,MMA
118908,Image Organization
118909,Hess/Kallberg Productions
118915,Polygram Filmed Entertainment
118917,Film Du 20ème Créations Cinématographiques
118924,Elephant Eye
118925,Caribou Pictures
118926,Fox Searchlight Pictures
118927,New Line Cinema
118928,Universal Pictures
118929,Mystery Clock Cinema
118930,Avala Film
118931,Jhamu Sughand Productions
118937,Bocaboca Producciones
118939,Polygram Filmed Entertainment
118941,City Entertainment
118951,Sneaky Pig Productions
118954,Sweetland Films
118956,Calimari Productions
118957,M.K.D. Films Combine
118958,Golden Monkey Pictures
118964,British Broadcasting Corporation (BBC)
118966,Mandalay Entertainment
118971,Warner Bros.
118972,Columbia Pictures
118974,Matt Carroll Films
118976,Katharina
118978,Canal+
118980,Davis Entertainment Classics
118983,Yash Raj Films
118985,
118986,HandMade Films
118992,Eléfilm
118993,Mendillo/Form Productions
118996,Canal+
118997,Canal+
118998,Twentieth Century Fox
119001,Kino-Eye American
119002,Oilrag Productions
119004,Polo Pictures Entertainment
119007,Amazon Entertainment Ltd.
119008,Mandalay Entertainment
119011,
119012,Cypher Productions Inc.
119013,Mandalay Entertainment
119015,Arts Council of England
119019,3 Ring Circus Films
119020,Constantin Film
119021,47 Films
119028,Shades Productions Inc.
119033,Jagtoria Films
119034,Clara Films
119035,Gaumont
119038,Gaumont
119042,Leora Films
119048,A.F. Cinema e Vídeo
119049,BMG Independents
119051,Art Linson Productions
119052,Allied Films
119053,Turner Pictures (I)
119054,Underdog Productions
119055,Rysher Entertainment
119056,Televicine S.A. de C.V.
119057,Artémis Productions
119062,CiBy 2000
119072,B & W Entertainment
119080,Trimark Pictures
119081,Golar Productions
119084,American World Pictures (AWP)
119085,Frankfurter Filmproduktion GmbH
119086,Columbia Pictures
119088,PM Entertainment Group
119092,BBC Films
119094,Permut Presentations
119095,Icon Entertainment International
119097,Octillion Entertainment
119098,Five Minutes Before the Miracle
119099,Turner Pictures (I)
119103,Australian Film Finance Corporation (AFFC)
119109,Northern Lights Entertainment
119112,Biz Films
119113,Les Productions Lazennec
119114,Channel Four Films
119115,Universal Pictures
119116,Columbia Pictures
119123,Warner Bros.
119125,Carnival Film & Television
119126,First Entertainment LLC
119137,Walt Disney Pictures
119138,Chaevas Filmworks
119141,Columbia Pictures
119142,Universal Pictures
119150,Les Films Alain Sarde
119152,Warner Bros.
119153,
119164,Redwave Films
119166,Five Stars Production Company
119167,Filmfonds Wien
119169,Cecchi Gori Group Tiger Cinematografica
119170,Warner Bros.
119171,Aliceco Inc.
119173,Caravan Pictures
119174,Polygram Filmed Entertainment
119177,Columbia Pictures
119188,Tango West
119190,Walt Disney Pictures
119196,Enchanter Entertainment
119201,Granada Film Productions
119203,Cineville
119204,Audiovisuellt Produksjonsfond
119207,"Oh, Brother Productions Inc."
119208,
119209,Lakeshore Entertainment
119210,Pacific Western
119211,Mandart Entertainment Ltd.
119214,Caravan Pictures
119215,Paramount Pictures
119216,DEM Films
119217,Be Gentlemen Limited Partnership
119218,ABS-CBN International
119219,Regency Enterprises
119220,
119223,Art Linson Productions
119225,Def Pictures
119227,Polygram Filmed Entertainment
119228,Kodiak Productions LLC
119229,Hollywood Pictures
119231,
119237,Fine Line Features
119238,Periscope Pictures
119239,Trimurti Films Pvt. Ltd.
119240,
119242,Madragoa Filmes
119243,Transfilm
119244,Rigorous
119247,Les Films Christian Fechner
119248,Sorpasso Film
119249,Moviola Film och Television AB
119250,Bandai Visual Company
119251,Græsted Film & Fjernsyn
119256,Green Parrot
119257,Dacia Films
119261,Concorde Pictures
119263,Central Motion Picture Corporation
119269,Cotler Brothers Productions
119270,Brothers in Arms
119271,Storm Entertainment
119272,Duo Art Productions
119273,CinéGroupe
119277,Crimson Productions
119278,Child's Will Productions
119279,Fries/Schultz Film Group
119280,BBC Scotland
119282,Walt Disney Pictures
119284,Enrique Cerezo Producciones Cinematográficas S.A.
119285,Puja Entertainment (India)
119288,Full Moon Entertainment
119291,
119292,Broken Twig Productions Inc.
119296,Alliance Independent Films
119297,Paraïso Productions
119298,SC Entertainment
119303,Twentieth Century Fox
119304,Baltimore Pictures
119305,Lakeshore International
119306,Mac Comunicação e Produção
119307,"Films Balenciaga, Les"
119311,United Artists
119313,Twentieth Century Fox
119314,Touchstone Pictures
119316,Budapest Filmstúdió
119317,North American Pictures
119318,Chesler/Perlmutter Productions
119322,Egmond Film & Television
119324,Bandeira Entertainment
119326,Def Pictures
119327,BMG Independents
119336,FilmColony
119338,Giv'en Films
119342,Gaumont
119345,Mandalay Entertainment
119346,Italtoons Corporation
119347,Polygram Filmed Entertainment
119349,Fox Searchlight Pictures
119351,Kinoproduction
119354,HollyDream Productions
119357,Everest Pictures Inc.
119360,Paramount Pictures
119361,Alliance Atlantis Communications
119365,Morgan Creek Entertainment
119367,Concorde-New Horizons
119368,Hallmark Entertainment
119375,Norsk Film
119380,Spectacor Films
119381,Fox 2000 Pictures
119385,Madras Talkies
119389,April Productions
119390,BFA Productions Ltd.
119391,France 2 Cinéma
119392,Malofilm Productions Inc.
119393,AFCL Productions
119395,Universal Pictures
119396,Miramax
119397,FilmTeknik
119401,British Broadcasting Corporation (BBC)
119406,Tezuka Productions
119407,Transformer
119413,Madragoa Filmes
119415,Pacific Film and Television Commission
119416,Cinépix Film Properties (CFP)
119418,Canal+
119423,EGM Film International
119426,Trillion Entertainment
119427,S.K. Film Enterprises
119428,Nadiadwala Grandsons' (I)
119429,Cypress Films (I)
119432,Walt Disney Pictures
119433,Leucadia Film Corporation
119434,BMG Independents
119436,Alexandre Films
119438,Svensk Filmindustri (SF)
119440,
119441,Kama'aina Film Partners
119448,First Floor Features
119452,Ciné Télé Action
119453,Arts Council of England
119456,Pan Am Pictures
119457,De Fina-Cappa
119459,
119465,Capitol Films
119467,Australian Film Finance Corporation (AFFC)
119468,Paramount Pictures
119471,Hahn Film AG
119472,Buena Vista International Film Production (Germany)
119477,
119484,Universal Pictures
119485,De Fina-Cappa
119488,Regency Enterprises
119491,A.G. Films
119494,Intermedia Films
119495,Mindlight Films
119499,Promark Entertainment Group
119500,Dayton Studios
119505,Longfellow Pictures
119508,Leather Jacket Productions
119509,Robert Simonds Productions
119510,X-Filme Creative Pool
119512,CoBo Fonds
119513,Golden Harvest Company
119517,Polygram Filmed Entertainment
119518,Millennium Films
119520,Deadly Current Productions
119521,AGP/Ann Gillis Productions
119522,J&M Entertainment
119527,MDP Worldwide
119528,Universal Pictures
119529,North Branch Entertainment
119534,Bandeira Entertainment
119535,Channel Four Films
119539,Spice Produktion AB
119544,PM Entertainment Group
119545,PM Entertainment Group
119546,Beyond Films
119547,Jazz Pictures
119548,Bandeira Entertainment
119550,Castel Film Romania
119555,Emerald Entertainment LLC
119556,Volcanic Films
119557,Motion Picture Corporation of America (MPCA)
119558,Guild
119559,Bergman Lustig Productions
119560,Good Machine
119567,Universal Pictures
119568,
119569,Eureka Pictures
119572,Addis Wechsler Pictures
119574,Arts Council of England
119576,Jones Film
119577,BBC Films
119578,Krost/Chapin Productions
119581,Clyde Is Hungry Films
119582,DVC Entertainment
119586,Centre National du Cinéma et de l'Image Animée
119588,Mediaset
119589,Actes Proletariens
119590,Haut et Court
119591,Cromwell Productions Ltd.
119592,Warner Bros.
119594,Cinehaus
119596,
119598,Demitri Samaha Productions
119603,Camelot Pélis S.L.
119605,
119608,Foundation Czech Film
119620,Agat Films & Cie
119623,Stéphan Films
119625,Camera Noire
119626,A.V.H. San Luis
119629,Canal+
119630,Columbia Pictures
119632,Good Film Company
119633,Bymages 4
119634,Royal Oaks Entertainment Inc.
119639,Big Island Productions
119640,Sheinberg Productions
119642,Filmwerks
119643,Universal Pictures
119644,Largo Entertainment
119652,Lotus Films
119653,Hillman-Williams Productions
119654,Columbia Pictures
119655,Producers Network Associates
119656,Norstar Entertainment
119657,Anarchist's Convention Films
119658,Lichtblick Film- und Fernsehproduktion (I)
119661,Millennium Films
119663,Uniquexposure Films
119664,Touchstone Pictures
119665,Arts Council of England
119668,Warner Bros.
119670,Chaos Productions
119672,Blue Dolphin Productions
119674,Compagnie des Images
119675,Dimension Films
119677,InterCom
119678,Cinema Pardes
119683,Mandalay Entertainment
119684,
119687,Bandai Visual Company
119690,British Broadcasting Corporation (BBC)
119692,Parkway Productions
119693,
119694,DSL Film
119695,New Line Cinema
119698,DENTSU Music And Entertainment
119699,Initial Entertainment Group (IEG)
119700,Live Entertainment
119707,New Line Cinema
119709,Ivory Way Productions
119711,Severny Fond
119715,DreamWorks
119717,Joel Castleberg Productions
119718,Walt Disney Pictures
119719,Alchemy Pictures
119720,Prakash Jha Productions
119721,Amitabh Bachchan Corporation Limited (A.B.C.L.)
119723,First Look International
119724,Alliance Communications Corporation
119731,Warner Bros.
119732,Alva Motion Pictures
119733,Central Motion Pictures
119734,Orion Pictures
119737,Magic Hour Pictures
119738,TriStar Pictures
119740,Enlightenment Productions
119743,Zephyr Films
119744,The Kushner-Locke Company
119746,Eureka Pictures
119760,Vinay Pictures
119763,Caravan Film AB
119769,Gnu Films
119771,Ceská Televize
119772,Irish DreamTime
119773,Cinéa
119774,Cineville
119775,Allegro Film Productions III Inc.
119778,
119780,Shooting Gallery
119782,American Cinema Productions
119783,Paramount Pictures
119784,New Amsterdam Entertainment
119791,Dimension Films
119792,SE8 Group
119794,Cecchi Gori Group Tiger Cinematografica
119802,Apostle
119807,O Entertainment
119809,Blurco
119815,Columbia Pictures Television Trading Company
119817,SeaReel
119818,Milky Way Image Company
119819,Good Fear Films
119820,Cinema Art
119822,TriStar Pictures
119828,Arena Films
119832,New Line Cinema
119836,GAGA
119837,Laureate Productions
119842,Antoinine Green Bridge
119843,Australian Film Finance Corporation (AFFC)
119844,Madragoa Filmes
119845,Golden Eye Films
119848,Twentieth Century Fox
119851,Fries/Schultz Film Group
119854,Frequency Films
119855,Canal+
119856,Now Entertainment Group
119859,Samson Productions Pty. Ltd.
119860,Fuji Television Network
119861,Mukta Arts
119863,Renn Productions
119870,Australian Film Finance Corporation (AFFC)
119872,Filmline International
119874,DreamWorks
119875,Golden Harvest Company
119878,Cineluz
119879,Canal+ España
119880,Canal+ España
119887,Papazian-Hirsch Entertainment International
119889,Medusa Film
119891,Miramax
119892,Trimark Pictures
119893,Arts Council of England
119896,3 Arts Entertainment
119899,Nelvana
119900,Enrique Cerezo Producciones Cinematográficas S.A.
119901,Les Films Alain Sarde
119902,Puny But Loud Productions Inc.
119905,New Line Cinema
119910,Addis Wechsler Pictures
119923,Ognon Pictures
119925,Tig Productions
119926,Nikkatsu
119927,Gemini Films
119930,Balzer International Films (BIF) Ltd.
119931,
119932,
119934,Cruise/Wagner Productions
119935,Cyclops Vision
